kind,campaign,arm,suffix,eval,set,t,k,cell,ema,n,cold,g50,width,g50_in_range,p_cold_r0,yield,fe_med,fe_p90,fe_step1,viol_fail,valid_wrong,givens_kept,rho,b1,r_med,k50,k90,rescue_1,rescue_any,auc,spurious,t1r,t1r_over_verified,ckpt
full,sport3a,A4s1,,strat_t64,strat512,64,16,rg,,512,0.2265625,31.55962107027763,21.890186665918563,True,0.8947368421052632,0.11009174311926606,17.0,39.10000000000001,0.0,12.848484848484848,0.0,0.999927662037037,0.30859375,,,0,4,,0.10606060606060606,,,,,runs/pretrainsport3a_A4s1/ckpt_latest.pkl
full,sport3a,A4s1,,val_t64,64,64,1,rg,,64,0.140625,,,False,0.2,0.12244897959183673,19.0,31.60000000000001,0.0,13.2,0.0,1.0036134087980315,0.140625,,,0,0,,0.0,,,,,runs/pretrainsport3a_A4s1/ckpt_latest.pkl
full,sport3a,A5,,full_t6,full,6,1,rg,,422786,0.0234681375447626,30.691953876321925,1.603795653894814,True,0.1623177973726831,0.0,3.0,4.0,0.0,36.9220639241978,0.0,0.9999997763932224,0.0234681375447626,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,full_t64,full,64,1,rg,,422786,0.13503758402596114,29.730222717260443,9.455371700378777,True,0.6435290460843817,0.049093206584102704,18.0,39.0,0.0,36.35349226402402,2.365262804350191e-06,0.9999992750570584,0.13503758402596114,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.998046875,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.94921875,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,strat_t256,strat512,256,16,rg,,512,0.142578125,31.092963529154208,13.387539940300018,True,0.6447368421052632,0.05504587155963303,21.0,79.6,0.0,35.783599088838265,0.0,1.0,0.1796875,,,0,11,,0.04328018223234624,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,strat_t6,strat512,6,2,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.0,0.0,36.01782178217822,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,strat_t64,strat512,64,16,rg,,512,0.123046875,31.309387093694067,12.60216677207201,True,0.5921052631578947,0.04128440366972477,18.0,33.800000000000004,0.0,35.16035634743875,0.0,1.0,0.154296875,,,0,12,,0.035634743875278395,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.2,0.08163265306122448,21.0,33.0,0.0,38.43859649122807,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5/ckpt_latest.pkl
full,sport3a,A5s1,,full_t6,full,6,1,rg,,422786,0.023229246001523228,31.042898043857523,2.107876022439767,True,0.16066549969735142,0.0,3.0,4.0,0.0,36.462477449662806,0.0,0.9999955405224166,0.023229246001523228,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,full_t64,full,64,1,rg,,422786,0.063698892583955,30.244120273744258,6.570644970017233,True,0.36245848806583014,0.013203044857172087,18.0,46.0,0.0,30.12218362784353,2.365262804350191e-06,0.9999934461722124,0.063698892583955,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,full_t64_valbest,full,64,1,rg,,422786,0.05429224241105429,30.344431729915968,6.114346138331038,True,0.32056210839727123,0.009287754486961475,17.0,47.0,0.0,32.008383521078855,2.365262804350191e-06,0.9999940487146393,0.05429224241105429,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_040000.pkl
full,sport3a,A5s1,,ret_t8,strat512,8,1,rg,,512,0.990234375,14.916305929206604,8.699087347996585,False,0.9868421052631579,0.9908256880733946,0.0,0.0,0.953125,5.4,0.0,1.0,0.990234375,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.994140625,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,strat_t256,strat512,256,16,rg,,512,0.07421875,30.351068556558367,7.630983047565963,True,0.3815789473684211,0.020642201834862386,25.0,91.0,0.0,29.360759493670887,0.0,1.0,0.09765625,,,0,2,,0.02531645569620253,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.0,0.0,35.80792079207921,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,strat_t64,strat512,64,8,rg,,512,0.05859375,30.35642621266372,6.734882587713237,True,0.32894736842105265,0.011467889908256881,19.5,39.400000000000006,0.0,29.466804979253112,0.0,1.0,0.078125,,,0,4,,0.02074688796680498,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A5s1,,val_t64,64,64,1,rg,,64,0.0625,,,False,0.13333333333333333,0.04081632653061224,35.0,47.6,0.0,31.733333333333334,0.0,1.0036134087980315,0.0625,,,0,0,,0.0,,,,,runs/pretrainsport3a_A5s1/ckpt_latest.pkl
full,sport3a,A6,,full_t6,full,6,1,rg,,422786,0.024073644822676248,30.568043850867213,2.557446971851427,True,0.16645672125247435,8.295106716547909e-06,2.0,3.0,0.0,35.47131902435241,0.0,1.0,0.024073644822676248,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,full_t64,full,64,1,rg,,422786,0.11092372973561092,30.45057412152202,9.795380019997387,True,0.5516874703486184,0.036426578627934046,10.0,17.0,0.0,29.961358273320048,7.095788413050574e-06,0.9999996248935784,0.11092372973561092,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,full_t64_valbest,full,64,1,rg,,422786,0.104433448600474,30.389410857696546,9.278865869896878,True,0.5194594859881885,0.034286441095064686,11.0,18.0,0.0,29.912883980001745,0.0,0.9999998144178415,0.104433448600474,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6/ckpt_035000.pkl
full,sport3a,A6,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,strat_t256,strat512,256,16,rg,,512,0.10546875,30.37971758833206,9.42750571286024,True,0.47368421052631576,0.04128440366972477,10.0,16.0,0.0,27.26419213973799,0.0,1.0,0.23828125,,,1,10,,0.14847161572052403,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,strat_t6,strat512,6,10,rg,,512,0.015625,30.644784594482847,3.0461346197503034,True,0.10526315789473684,0.0,2.0,2.8999999999999995,0.0,34.91269841269841,0.0,1.0,0.01953125,,,0,10,,0.003968253968253968,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,strat_t64,strat512,64,16,rg,,512,0.10546875,30.37971758833206,9.42750571286024,True,0.47368421052631576,0.04128440366972477,10.0,16.0,0.0,29.019650655021834,0.0,1.0,0.234375,,,1,10,,0.14410480349344978,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6,,val_t64,64,64,1,rg,,64,0.078125,,,False,0.2,0.04081632653061224,9.0,16.6,0.0,32.32203389830509,0.0,1.0036134087980315,0.078125,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6/ckpt_latest.pkl
full,sport3a,A6s1,,full_t6,full,6,1,rg,,422786,0.023782717497741173,30.49213030342078,2.1641876385977303,True,0.16447723591866115,2.765035572182636e-06,2.0,3.0,0.0,34.71444112509116,0.0,1.0,0.023782717497741173,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,full_t64,full,64,1,rg,,422786,0.11775224345176992,30.248879369648083,9.736742300060227,True,0.5729055900011452,0.04082298518770444,11.0,22.0,0.0,23.376518088374862,0.0,1.0,0.11775224345176992,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,strat_t256,strat512,256,14,rg,,512,0.126953125,30.71363264686567,11.442681085670563,True,0.5526315789473685,0.052752293577981654,12.0,22.800000000000004,0.0,18.778523489932887,0.0,1.0,0.240234375,,,0,9,,0.1297539149888143,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,strat_t6,strat512,6,10,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.0,0.0,34.02376237623762,0.0,1.0,0.01953125,,,0,10,,0.005940594059405941,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,strat_t64,strat512,64,15,rg,,512,0.125,30.845975788347815,11.636971213174482,True,0.5526315789473685,0.05045871559633028,12.0,20.700000000000003,0.0,23.205357142857142,0.0,1.0,0.232421875,,,0,9,,0.12276785714285714,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A6s1,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.2,0.08163265306122448,11.0,18.800000000000004,0.0,25.43859649122807,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsport3a_A6s1/ckpt_latest.pkl
full,sport3a,A7,,full_t6,full,6,1,rg,,422786,0.023539095428893105,30.50564241776003,1.5553457533447144,True,0.1628085788604054,0.0,2.0,3.0,0.0,32.148832218276596,0.0,0.9999987774175202,0.023539095428893105,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,full_t64,full,64,1,rg,,422786,0.11179651171041614,31.816758805547934,12.911646632257419,True,0.5237947224630687,0.04216126240464083,15.0,30.0,0.0,29.727990519812526,0.0,0.9999739735048175,0.11179651171041614,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,full_t64_valbest,full,64,1,rg,,422786,0.1487111682979096,30.249300219839725,11.57143062994903,True,0.6841984720336349,0.05820399879444449,16.0,31.0,0.0,31.261607666297135,0.0,0.9999951951604261,0.1487111682979096,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7/ckpt_035000.pkl
full,sport3a,A7,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.982421875,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,strat_t256,strat512,256,16,rg,,512,0.158203125,31.65430105696383,16.005332466959185,True,0.6447368421052632,0.07339449541284404,15.0,43.2,0.0,30.132250580046403,0.0,1.0,0.208984375,,,0,8,,0.060324825986078884,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,strat_t6,strat512,6,4,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,3.0,0.0,32.04554455445545,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,strat_t64,strat512,64,16,rg,,512,0.111328125,31.41837951115979,12.068086044209435,True,0.4342105263157895,0.05504587155963303,14.0,34.0,0.0,29.25934065934066,0.0,1.0,0.166015625,,,0,13,,0.06153846153846154,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7,,val_t64,64,64,1,rg,,64,0.03125,122.24909170206274,124.54347501691434,False,0.0,0.04081632653061224,18.0,26.799999999999997,0.0,29.177419354838708,0.0,1.0036134087980315,0.03125,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7/ckpt_latest.pkl
full,sport3a,A7s1,,full_t6,full,6,1,rg,,422786,0.02348469438439305,30.658170506027105,1.652677613021985,True,0.16243231305315164,0.0,2.0,3.0,0.0,32.42103682388817,0.0,0.9999964240425542,0.02348469438439305,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,full_t64,full,64,1,rg,,422786,0.20183497088361488,29.6470623474027,13.180426242915647,True,0.8856642727436321,0.08625528467423733,16.0,33.0,0.0,26.51348187747627,0.0,0.9999877094953983,0.20183497088361488,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,full_t64_valbest,full,64,1,rg,,422786,0.19970386909689536,29.461186362039363,12.426487008436068,True,0.8743926579089437,0.08566909713293462,16.0,34.0,0.0,24.79124230835161,0.0,0.9999945115140549,0.19970386909689536,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_035000.pkl
full,sport3a,A7s1,,ret_t8,strat512,8,1,rg,,512,0.865234375,-3.852132840430091,68.6036651092294,False,0.9736842105263158,0.8463302752293578,0.0,0.0,1.0,4.130434782608695,0.0,1.0,0.865234375,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.943359375,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,strat_t256,strat512,256,15,rg,,512,0.201171875,31.710616597616518,19.85694676144163,True,0.8289473684210527,0.09174311926605505,16.0,59.0,0.0,22.74572127139364,0.0,1.0,0.2734375,,,0,5,,0.09046454767726161,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,strat_t6,strat512,6,2,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.0,0.0,32.14059405940594,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,strat_t64,strat512,64,16,rg,,512,0.212890625,30.188475110673053,15.743914094419564,True,0.9210526315789473,0.08944954128440367,15.5,36.10000000000001,0.0,26.464019851116625,0.0,1.0,0.248046875,,,0,2,,0.04466501240694789,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A7s1,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.13333333333333333,0.10204081632653061,19.0,24.800000000000004,0.0,27.0,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsport3a_A7s1/ckpt_latest.pkl
full,sport3a,A8,,full_t6,full,6,1,rg,,422786,0.022441613487674615,31.51430330398026,3.0804675045409664,True,0.15518510641778593,5.530071144365272e-06,2.0,3.0,0.0,31.743236115345344,0.0,0.9999324506596653,0.022441613487674615,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,full_t64,full,64,1,rg,,422786,0.0002932925877394237,64.86461202604099,21.113232518745455,False,0.0014887038460909255,9.1246173882027e-05,10.0,19.0,0.0,38.55222376272293,0.0,0.9708117491771721,0.0002932925877394237,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,full_t64_valbest,full,64,1,rg,,422786,0.10729305133093338,34.97587390007612,19.45494439365746,True,0.47129746265970845,0.045769633826339175,17.0,36.0,0.0,25.426329539191997,0.0,0.9993102611866367,0.10729305133093338,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_020000.pkl
full,sport3a,A8,,ret_t8,strat512,8,1,rg,,512,0.455078125,,,False,0.5789473684210527,0.4334862385321101,0.0,0.0,0.998046875,4.942652329749104,0.0,0.9999441964285715,0.455078125,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,retfm_t8,strat512,8,1,rg,,512,0.26953125,,,False,0.34210526315789475,0.25688073394495414,0.0,0.0,0.994140625,6.074866310160428,0.0,1.0,0.26953125,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,strat_t256,strat512,256,1,rg,,512,0.0,,,False,0.0,0.0,10.0,19.900000000000013,0.0,39.7265625,0.0,0.9737209893387464,0.0,,,,,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.0,0.0,31.627722772277227,0.0,0.9999248798076923,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,strat_t64,strat512,64,15,rg,,512,0.0,,,False,0.0,0.0,10.0,15.0,0.0,38.255859375,0.0,0.9669568309730607,0.0078125,,,15,15,,0.0078125,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A8,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,12.0,27.200000000000003,0.0,39.109375,0.0,0.9809338516653494,0.0,,,,,,0.0,,,,,runs/pretrainsport3a_A8/ckpt_latest.pkl
full,sport3a,A9,,full_t6,full,6,1,rg,,422786,0.02323634178993628,31.04348231359721,2.3757685061897025,True,0.16071457784612364,0.0,2.0,3.0,0.0,31.431078404308387,0.0,0.999988439038385,0.02323634178993628,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,full_t64,full,64,1,rg,,422786,0.027910101091332257,37.202512544574624,13.796811783052227,False,0.1290591718880364,0.01081405412280629,13.0,41.0,0.0,23.762181680154555,0.0,0.9997530405326444,0.027910101091332257,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,full_t64_valbest,full,64,1,rg,,422786,0.15457228952708935,29.51825562164548,9.955516091992925,True,0.6944394457441065,0.06332484467412673,17.0,35.0,0.0,27.93854826751717,0.0,1.0,0.15457228952708935,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_015000.pkl
full,sport3a,A9,,ret_t8,strat512,8,1,rg,,512,0.103515625,34.25031437224247,17.568647357084902,True,0.14473684210526316,0.0963302752293578,0.0,1.0,0.685546875,8.437908496732026,0.0,1.0,0.103515625,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,strat_t256,strat512,256,16,rg,,512,0.02734375,37.21026208080614,13.880559584157306,False,0.11842105263157894,0.011467889908256881,17.5,136.0,0.0,22.373493975903614,0.0,0.999737652138847,0.189453125,,,3,13,,0.16666666666666666,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,strat_t6,strat512,6,3,rg,,512,0.015625,31.395255564118184,3.8489108411210333,True,0.10526315789473684,0.0,2.5,3.5999999999999996,0.0,31.28968253968254,0.0,1.0,0.015625,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,strat_t64,strat512,64,16,rg,,512,0.033203125,36.790656242740646,14.214376197384798,False,0.13157894736842105,0.016055045871559634,13.0,42.20000000000002,0.0,23.927272727272726,0.0,0.9997950969917881,0.189453125,,,3,12,,0.16161616161616163,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,13.0,43.5,0.0,24.078125,0.0,1.0023614055929033,0.0,,,,,,0.0,,,,,runs/pretrainsport3a_A9/ckpt_latest.pkl
full,sport3a,A9s1,,full_t6,full,6,1,rg,,422786,0.02337589229539294,30.88477324316719,2.114630512653627,True,0.16167978143864414,0.0,2.0,3.0,0.0,31.46455705092964,0.0,0.999989027828109,0.02337589229539294,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,full_t64,full,64,1,rg,,422786,0.055115353866968156,36.58549018559962,16.701717256885434,False,0.23123987763181572,0.025347081090198224,14.0,45.0,0.0,16.758325740204864,0.0,0.99997461508266,0.055115353866968156,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,full_t64_valbest,full,64,1,rg,,422786,0.13180900029802312,31.408879269269413,13.396815152922857,True,0.5749995910154269,0.056901667039946466,14.0,37.0,0.0,23.500014983967155,0.0,0.999997132277754,0.13180900029802312,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9s1/ckpt_030000.pkl
full,sport3a,A9s1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.998046875,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,strat_t256,strat512,256,16,rg,,512,0.056640625,39.18929172549253,21.189614303535013,False,0.21052631578947367,0.02981651376146789,18.0,125.19999999999996,0.0,15.933747412008282,0.0,0.9999302455357143,0.095703125,,,0,12,,0.041407867494824016,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,3.0,0.0,31.26930693069307,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,strat_t64,strat512,64,16,rg,,512,0.044921875,34.79741106616207,12.786535964478677,True,0.13157894736842105,0.02981651376146789,14.0,35.0,0.0,16.948875255623722,0.0,1.0,0.08203125,,,0,13,,0.03885480572597137,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sport3a,A9s1,,val_t64,64,64,1,rg,,64,0.046875,43.58173085882011,26.832217792279273,False,0.0,0.061224489795918366,15.0,30.400000000000002,0.0,16.80327868852459,0.0,1.0036134087980315,0.046875,,,0,0,,0.0,,,,,runs/pretrainsport3a_A9s1/ckpt_latest.pkl
full,sportB,B1,,full_t6,full,6,1,rg,,422786,0.027500910626179674,30.607158663436685,3.770192799767064,True,0.18878727894383823,0.00024055809477988935,2.0,5.0,0.0,28.831748788181702,0.0,0.9999949936747504,0.027500910626179674,,,0,0,,0.0,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,full_t64,full,64,1,rg,,422786,0.23702298562393267,29.124113110511487,13.763061044074972,True,0.7725064210577977,0.14651646993438572,10.0,25.0,0.0,5.321899335350429,0.00015374208228276245,0.9998188653039977,0.23702298562393267,,,0,0,,0.0,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,full_t64_valbest,full,64,1,rg,,422786,0.23640328676919292,29.19118837288609,13.97774062972594,True,0.7727190930358107,0.14575608515203547,10.0,26.0,0.0,5.236084351904051,0.0003429631066307777,0.9997574661791498,0.23640328676919292,,,0,0,,0.0,,,,,runs/pretrainsportB_B1/ckpt_045000.pkl
full,sportB,B1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,0.982421875,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,strat_t256,strat512,256,16,rg,,512,0.2421875,29.313630881773747,14.762811857570528,True,0.75,0.1536697247706422,9.0,25.60000000000001,0.0,4.157216494845361,0.001953125,0.9992925855281494,0.380859375,,,0,10,,0.18298969072164947,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,strat_t6,strat512,6,16,rg,,512,0.0234375,31.082923970118507,4.983313924559353,True,0.14473684210526316,0.0022935779816513763,2.0,5.0,0.0,28.322,0.0,1.0,0.037109375,,,0,14,,0.014,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,strat_t64,strat512,64,16,rg,,512,0.236328125,28.809607733547537,12.356566524266775,True,0.7368421052631579,0.14908256880733944,9.0,18.0,0.0,4.928388746803069,0.0,0.999765374599359,0.357421875,,,0,10,,0.1585677749360614,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B1,,val_t64,64,64,1,rg,,64,0.1875,,,False,0.2,0.1836734693877551,10.0,37.80000000000001,0.0,4.865384615384615,0.0,1.0029884087980316,0.1875,,,0,0,,0.0,,,,,runs/pretrainsportB_B1/ckpt_latest.pkl
full,sportB,B2,,full_t6,full,6,1,rg,,422786,0.030322669151769455,30.63149232062203,4.294288660999174,True,0.20740425671143684,0.0003926350512499343,2.0,5.0,0.0,29.638716381358453,0.0,0.9999991663409862,0.030322669151769455,,,0,0,,0.0,,,,,runs/pretrainsportB_B2/ckpt_latest.pkl
full,sportB,B2,,full_t64,full,64,1,rg,,422786,0.25272360011920925,28.551303687430735,12.57120179571491,True,0.9169270535115416,0.14046104203130574,9.0,18.0,0.0,29.919433559749066,0.0,0.9999868690098694,0.25272360011920925,,,0,0,,0.0,,,,,runs/pretrainsportB_B2/ckpt_latest.pkl
full,sportB,B2,,ret_t8,strat512,8,1,rg,,512,0.98046875,,,False,0.9736842105263158,0.981651376146789,0.0,0.0,1.0,3.0,0.0,1.0,0.98046875,,,0,0,,0.0,,,,,runs/pretrainsportB_B2/ckpt_latest.pkl
