== EVAL ARTIFACTS on disk: 694 ==
kind | arm | sub | n | t | k | subset | cell | ema | init | recs | ckpt
pretrainsportC1_B1 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC1_B1a | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
pretrainsportC1_R0 | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
pretrainsportC1_X0 | 50000 | 5037061 | trm | 16/512 | 16 | 10 | True | True | 25 | False
pretrainsportC1_X0n | 50000 | 5037061 | trm | 16/512 | 16 | 10 | True | True | 25 | False
pretrainsportC2_R1 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC2_R1a | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
pretrainsportC2_R2 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC2_R2a | 50000 | 3004658 | rg | 128/ | 16 | 5 | True | True | 25 | False
pretrainsportC2_R3 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC2_R3a | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
pretrainsportC2_R4 | 50000 | 3004658 | rg | 128/ | 16 | 8 | True | True | 25 | False
pretrainsportC2_W0 | 30000 | 3004658 | rg | 128/ | 16 | 6 | True | True | 15 | False
pretrainsportC2_W0a | 50000 | 3004658 | rg | 128/ | 16 | 10 | True | True | 25 | False
pretrainsportC2_X1 | 50000 | 5037061 | trm | 16/512 | 16 | 10 | True | True | 25 | False
pretrainsportC2_X2 | 50000 | 5839877 | trm | 16/512 | 16 | 10 | True | True | 25 | False

== FIELD CKPT STUDY outputs ==

== analysis artifacts ==
barrier_spectroscopy_20260812.txt 2000
eos_stage1_20260810.txt 3119
eos_stage2_20260810.txt 1794
family_vacancy_20260813.txt 2327
finalA_A3_selection_check_20260907.txt 1685
finalA_A3sel 192
finalA_counts_20260907.txt 17571
finalA_ecc_20260907.json 37943
finalA_ecc_20260907.txt 18936
finalA_ecc_dyn_run.log 19024
finalA_ecc_nodyn_run.log 15007
finalA_physics_20260907.json 67647
finalA_physics_20260907.txt 34837
finalA_physics_run.log 34930
finalA_verdict.txt 3559
flux_totals_20260810.txt 1048
freethink_ground1_reachability_20260903.txt 4440
freethink_ground2_trajectories_20260903.json 2931
freethink_ground2_trajectories_20260903.log 1379
freethink_ground2b_flips_20260903.json 2650
freethink_ground2b_flips_20260903.log 1439
freethink_ground3_fisher_20260903.txt 950
freethink_ground4_levers_20260903.json 1527
freethink_ground4_levers_20260903.log 2013
freethink_ground5_6_20260903.txt 2083
freethink_ground7_decimation_20260903.json 342
freethink_ground7_decimation_20260903.log 2044
funnel_model_20260829.txt 6417
funnel_model_20260830.txt 10333
graded_ladder_20260829.txt 6688
graded_ladder_20260830.txt 7216
grid_final_20260812.txt 1268
ignition_dynamics_20260829.txt 7423
ignition_dynamics_20260830.txt 11687
inventory_20260907.txt 0
nan_forensics_20260829.txt 2755
p10_battery_20260811.txt 1187
p13w2_physics_20260814.txt 7474
p13w2_verdict_20260814.txt 3270
packing_frontier_20260812.txt 2644
poolmi_20260810.txt 1884
puzzle_panel_20260829.txt 5558
puzzle_panel_20260830.txt 7286
r0_verdict.txt 4507
r1_physics_20260819.txt 15693
r1_verdict.txt 4845
r1b_physics_20260820.txt 3283
r1b_verdict.txt 4877
r1c_physics_20260821.txt 10552
r1c_verdict.txt 4234
reference_decoders.json 650
reference_decoders.npz 15962
reference_decoders.txt 565
sampmi_ri_20260814.txt 874
scale_sweep_20260811.txt 4069
spectral_collapse_20260812.txt 3165
sport2_verdict.txt 2518
sport2w2_verdict.txt 5701
sport3a_physics_20260824.txt 15661
sport3a_verdict.txt 6886
sportB_r1_physics_20260827.txt 7356
sportB_r1_verdict.txt 2389
sportBr2_physics_20260829.txt 16127
sportBr2_verdict.txt 2325
sportBr2b_physics_20260830.txt 3461
sportBr2b_scan_verdict.txt 2129
sportBr2b_verdict.txt 2449
sportC0_explosion_census_20260902.json 3203
sportC0_physics_20260902.txt 27490
sportC0_verdict.txt 2271
sportC0_vsel20k_paired_20260902.json 1341
sportC0_z_explosion_trace_20260902.txt 2232
sportC1_census_B0_vselA20k_20260903.json 796
sportC1_census_B1_vselA20k_20260903.json 798
sportC1_lensG_dynamics_20260903.json 31194
sportC1_lensG_dynamics_20260903.log 1383
sportC1_lensG_dynamics_X0fd_20260903.json 10297
sportC1_lensG_dynamics_X0fd_20260903.log 323
sportC1_lensG_records_20260903.txt 8448
sportC1_physics_20260903.txt 48269
sportC1_verdict.txt 3805
sportC2_
